,train_netrmse,test_rmse,test_mape,train_rmse,val_rmse,train_mape,val_mape,train_diff,val_diff,DropoutProp,activationFunction,batchSize,epochSize,exec_time,hiddenLayers,hiddenNodes,l1Penalty,learningRate,loss,optimizer,standardizationType,status,timeWindow,useHoliday,useWeekday,weightInit
3512,0.00361761317529,15410.3700578,0.175069603731,9028.4874284,12481.0561347,0.0845452690506,0.109108393003,-0.00222027276899,-0.0455620516804,0.0149894783485,sigmoid,33,24,70.9981980324,1,250,1.31472183207e-08,0.00344449044758,12481.0561347,adam,minmax,ok,24,True,True,normal
1630,0.131744086069,15430.1590881,0.180373407929,8840.38261956,12481.2879363,0.0817656871585,0.110309699521,-0.00880417828847,-0.0389353553795,0.00318506035373,sigmoid,35,31,118.240031958,1,115,1.33968144745e-07,0.00973997038187,12481.2879363,adam,zscore,ok,63,True,True,glorot_uniform
769,0.136562693107,14995.3388832,0.179322900152,9270.2878536,12481.962182,0.0874064368587,0.11232217799,-0.00470423742097,-0.0318399245192,0.00624762947659,sigmoid,68,40,110.863214016,1,50,3.4360004934e-08,0.0171205968777,12481.962182,adam,zscore,ok,215,True,True,glorot_uniform
1440,0.146807652547,15259.6795541,0.180974623611,9445.27348884,12482.4588466,0.0884221408348,0.112423370235,0.000168900940589,-0.035781566184,0.0126751447248,sigmoid,24,27,86.5718491077,1,125,1.01719278143e-08,0.00106947444135,12482.4588466,adam,zscore,ok,68,True,True,glorot_uniform
1200,0.108699321368,15424.9414623,0.182572258532,7743.58280496,12483.1088932,0.0744451002706,0.113596908562,-0.000716077559901,-0.0279723945517,0.014415831415,tanh,93,32,154.08630085,1,215,1.17676245083e-07,0.00573947012226,12483.1088932,adam,zscore,ok,77,True,True,glorot_normal
5830,0.129173247038,15601.5694521,0.1770821454,8567.54050091,12483.8478492,0.0786515594465,0.108980278525,-0.0141798497947,-0.0414504721513,0.00814078724727,sigmoid,35,31,161.723858833,1,300,1.9990274358e-07,0.00393729318936,12483.8478492,adam,zscore,ok,52,False,True,normal
9567,0.136649201988,15518.0778078,0.181777435216,9494.43078912,12484.3524158,0.0869788532874,0.111802473308,-0.0102246296413,-0.0389427125901,0.0118304424319,sigmoid,37,31,146.406214952,1,300,4.50341608536e-08,0.00198936378899,12484.3524158,rms,zscore,ok,42,False,True,normal
3439,0.00383595033072,15687.3082762,0.178076804681,9137.98936697,12484.8597118,0.0850557758965,0.108614223348,-0.00621669365445,-0.0484202000605,0.0101358823823,sigmoid,39,24,67.4475269318,1,240,3.22228939079e-08,0.00312127540833,12484.8597118,adam,minmax,ok,29,True,True,normal
8171,0.110365242069,14984.335501,0.177605242196,7980.38141222,12486.1259464,0.0751047470423,0.112469803744,-0.0128819307857,-0.0328214019242,0.00978745520454,relu,28,31,277.132744074,1,300,1.4861513998e-07,0.00166364784285,12486.1259464,adam,zscore,ok,62,False,True,normal
3580,0.00391180281399,15608.1449135,0.17720847158,9769.04104477,12486.6189964,0.0911529898553,0.107910909286,0.0139563291937,-0.0390868063197,0.0382530508482,sigmoid,40,28,74.2783780098,1,245,1.53543237732e-08,0.00193310139753,12486.6189964,adam,minmax,ok,24,True,True,normal
6916,0.137362054125,15346.7096233,0.181878599504,8975.08657374,12487.2365837,0.0844573361418,0.112341983064,-0.00151266225653,-0.0380801097926,0.0098752136637,sigmoid,35,31,170.053802967,1,285,9.94019969516e-08,0.000978491314485,12487.2365837,adam,zscore,ok,61,False,True,lecun_uniform
833,0.134571227031,15105.5175288,0.181453264431,8662.46362469,12488.4370942,0.0827574440198,0.113806220487,-7.45878346685e-05,-0.0311259997767,0.001507055729,sigmoid,67,38,283.815364838,1,155,7.37330402986e-08,0.0219744251483,12488.4370942,adam,zscore,ok,234,True,True,glorot_uniform
8338,0.13580965779,15304.2641413,0.179267511083,8995.0220161,12488.6038498,0.081643073596,0.10986376534,-0.0132542052969,-0.0414584425853,0.016738063706,sigmoid,38,30,171.995887995,1,300,4.49693644432e-08,0.00240725622416,12488.6038498,rms,zscore,ok,64,False,True,normal
2569,0.14016422066,15606.890512,0.184366345832,9253.63223511,12489.7214058,0.0865046637363,0.112832855449,-0.000146274331121,-0.0331383824291,0.0168210133439,sigmoid,44,33,177.302582026,1,230,5.40202306678e-08,0.00148025767119,12489.7214058,adam,zscore,ok,49,True,False,glorot_normal
4644,0.00363605192482,15676.5878793,0.177504328171,9214.71744761,12489.912049,0.0850984273024,0.107762540281,0.00157499545748,-0.0435463941838,0.0131046169733,sigmoid,31,31,121.776443958,1,250,2.03097604869e-08,0.00186328334791,12489.912049,adam,minmax,ok,45,True,True,normal
3699,0.00403873868167,15666.6458274,0.178606506406,9342.00779475,12491.2933591,0.0877838952903,0.109504921617,-0.00179280078295,-0.0466627818875,0.0126642996979,sigmoid,31,19,87.4863870144,1,260,3.16373057735e-08,0.00231959694715,12491.2933591,adam,minmax,ok,50,True,True,normal
10240,0.139250508563,15766.5566995,0.183034984366,9171.75018251,12491.5454774,0.085727844269,0.111517084597,-0.00180265303733,-0.033597801346,0.0143925816545,sigmoid,38,29,115.210090876,1,300,4.94717680389e-08,0.00219165019023,12491.5454774,adam,zscore,ok,34,False,False,normal
693,0.00407535989366,15693.715074,0.17683705563,9609.31428975,12492.3397648,0.0898430562298,0.10849901712,0.00558477046081,-0.0411276117748,0.00199552087129,sigmoid,70,33,168.375302076,1,95,1.10319396356e-07,0.0079006931251,12492.3397648,adam,minmax,ok,252,True,True,zero
8086,0.137628362597,16005.1235123,0.186685145643,9112.0248054,12493.1860807,0.0855018070308,0.113158626206,-0.00144660001209,-0.0340222562488,0.0149545042397,sigmoid,37,29,238.0330441,1,295,8.08224162007e-08,0.00227601410178,12493.1860807,adam,zscore,ok,61,False,False,normal
1023,0.155087715736,15138.7778341,0.181929627568,9337.34271109,12494.0035567,0.087631286488,0.112015525761,0.000105031605989,-0.034945610581,0.00325674550294,sigmoid,61,29,165.858945131,1,100,1.60998878085e-07,0.0118036755061,12494.0035567,adam,zscore,ok,252,True,True,lecun_uniform
2046,0.00340293044517,15783.5758462,0.183273923805,8866.37119378,12494.2447755,0.084571197815,0.111929671732,-0.00257020483349,-0.0416004685782,0.00910562729802,sigmoid,21,34,166.084549904,1,210,1.31685842642e-08,0.00226313926762,12494.2447755,adam,minmax,ok,58,True,True,glorot_uniform
10872,0.118707235251,15134.012095,0.180303163649,8637.96702671,12494.760737,0.0798386307513,0.113858950018,-0.0144149920092,-0.0331458463762,0.0173604624655,relu,35,30,135.003216982,1,295,6.5497388862e-08,0.00322556432369,12494.760737,adam,zscore,ok,40,False,True,normal
359,0.175735112238,14911.8323919,0.187399734566,10297.8615068,12495.6371045,0.098776058051,0.119728304144,0.0123003263689,-0.0156114797276,0.0106777168308,relu,35,11,51.4779651165,1,70,2.94459103726e-08,0.00544556697157,12495.6371045,adam,zscore,ok,151,True,True,glorot_uniform
3553,0.00366218388223,15728.4371541,0.179618206616,9037.30136305,12496.9664863,0.0843063911206,0.10915197041,-0.0137603469933,-0.0471481091553,0.00850655440685,sigmoid,18,25,104.210674047,1,225,1.00214846622e-08,0.00293660266276,12496.9664863,adam,minmax,ok,39,True,True,normal
775,0.14724033851,15333.6565028,0.183265068713,9604.21064095,12498.0152012,0.0895159927349,0.112118591578,0.00125227093204,-0.029707641706,0.00152768411643,sigmoid,54,35,93.0997829437,1,40,1.56877756669e-07,0.00839064225797,12498.0152012,adam,zscore,ok,231,True,True,zero
10050,0.108843704852,15540.607094,0.179644914828,7752.17705791,12498.3097041,0.0732220390213,0.110173400696,-0.00933753271621,-0.0422200721048,0.00886310366832,sigmoid,32,29,242.004882097,1,300,6.05708739008e-08,0.00373099498025,12498.3097041,adam,zscore,ok,56,False,True,lecun_uniform
8915,0.219534780921,15172.5136717,0.177310055663,9518.5251128,12498.5608006,0.0907413428923,0.11142758053,0.00601251180776,-0.0296661356949,0.0228813431678,sigmoid,32,32,158.649765968,1,300,7.30860477362e-06,0.00229672389279,12498.5608006,adam,zscore,ok,43,False,True,normal
9021,0.149411298865,15226.6120444,0.180093443591,9497.5691931,12499.5170727,0.0896281345916,0.112672524837,0.00317392793163,-0.030160483931,0.0183217535355,sigmoid,35,31,287.511255026,2,285,3.40133691215e-08,0.00234565803314,12499.5170727,adam,zscore,ok,47,False,True,normal
4619,0.00404864755493,15632.7463416,0.177143283539,9337.45933281,12499.8222014,0.0881499066899,0.109052526436,-0.000326180614929,-0.0474863130782,0.0136362023315,sigmoid,36,22,86.4756069183,1,255,2.49995118329e-08,0.00180402016759,12499.8222014,adam,minmax,ok,44,True,True,normal
6997,0.141128884145,16029.8037348,0.1873390355,9307.39956615,12500.0855012,0.0870090954623,0.113540498588,0.00275776678387,-0.0316299474723,0.00911202412631,sigmoid,32,31,88.651250124,1,300,1.37957349319e-07,0.00179212076067,12500.0855012,adam,zscore,ok,65,False,False,normal
2505,0.189222075811,15322.8799148,0.180037406701,9356.80197535,12501.8805453,0.0869947484153,0.110888470986,-0.0105503587247,-0.0381674261731,0.583436274346,sigmoid,27,32,212.317981005,1,275,1.9760435097e-08,0.00229882230459,12501.8805453,adam,zscore,ok,64,True,True,normal
1323,0.136539592997,15062.9154429,0.184584340174,9035.15059939,12502.7067889,0.0861953826827,0.114657687091,-0.00719763257179,-0.0343581432789,0.0026255704764,relu,81,34,185.122407913,1,145,8.86824896159e-08,0.00369020762643,12502.7067889,adam,zscore,ok,158,True,True,glorot_uniform
8072,0.14790667598,15461.4510973,0.181486108889,9221.62026342,12503.668077,0.0874179806979,0.111968866752,0.00145720259984,-0.0335882047661,0.0147120828262,sigmoid,30,30,322.283277988,2,300,1.63956148451e-07,0.0022738700206,12503.668077,adam,zscore,ok,54,False,True,normal
2674,0.144539385852,15600.3719257,0.181012643656,9254.95560861,12503.7467013,0.0858454283503,0.110124914657,-0.0076023492103,-0.0412532271286,0.0284355197977,sigmoid,54,26,148.554263115,1,280,1.57582723131e-07,0.00133646537446,12503.7467013,adam,zscore,ok,38,True,True,normal
928,0.153425513381,15112.055658,0.182771809275,9849.07016017,12504.0735269,0.0926758668782,0.114284264088,0.00607964317066,-0.031079730787,0.00283336079608,sigmoid,61,32,71.857874155,1,145,3.54496016928e-08,0.00134136574234,12504.0735269,adam,zscore,ok,37,False,True,glorot_uniform
5072,0.115060870445,15927.6561903,0.188118878103,8294.08556597,12504.5369334,0.0789885437947,0.112946595976,0.000579009150362,-0.0303406021906,0.00731578152239,tanh,31,31,174.946825981,1,220,3.72207154682e-08,0.00359121160587,12504.5369334,adam,zscore,ok,53,False,True,normal
1616,0.13763687123,15275.1753871,0.179964241413,9226.25099549,12504.5745542,0.0866739674525,0.112206655203,-0.0043599306576,-0.0383905415675,0.00208402635134,sigmoid,78,32,85.4994878769,1,120,1.00584639448e-08,0.00245906921539,12504.5745542,adam,zscore,ok,79,True,True,glorot_uniform
3566,0.00394237452382,15585.4149758,0.179948768154,9631.76611409,12504.7415562,0.0876887920104,0.110320189493,-0.0114423343921,-0.0448551017111,0.0181918295164,sigmoid,22,29,107.957155943,1,245,3.79820182833e-08,0.00311369450149,12504.7415562,adam,minmax,ok,30,True,True,normal
10108,0.143303664129,15710.5185749,0.186194130659,9389.94809925,12504.8174729,0.0878733359954,0.113040021214,-0.000413702357947,-0.0334285990384,0.0142117192164,sigmoid,29,29,114.364351034,1,295,3.08737391306e-08,0.00121511571806,12504.8174729,adam,zscore,ok,30,False,False,normal
3747,0.00374863072775,15714.1740503,0.178859612663,9000.1764723,12505.0628387,0.0835696617263,0.108266433736,-0.0109254883693,-0.0454232804212,0.019414168481,sigmoid,36,31,172.096276999,1,280,2.95823489382e-08,0.0044288169129,12505.0628387,adam,minmax,ok,68,True,True,normal
1355,0.136976487571,15349.1337185,0.180600526992,9148.47866538,12505.2195904,0.0857632246612,0.111902077423,-0.012915527871,-0.0413818626832,0.00662306829644,sigmoid,30,30,119.918105125,1,145,5.84780799016e-08,0.011818246799,12505.2195904,adam,zscore,ok,44,True,True,normal
2926,0.160614895233,15269.8643645,0.18247717714,10139.9256414,12506.1574383,0.0953974195082,0.114029453252,0.00976198231326,-0.0283155672366,0.0301157641209,sigmoid,46,29,110.320400953,1,275,1.48770222798e-08,0.000619454257776,12506.1574383,rms,zscore,ok,40,True,True,normal
8111,0.138287369162,15960.2955413,0.185976418826,9156.09473808,12507.6138035,0.0858019459139,0.113055477543,-0.00436211974611,-0.0350141415976,0.00987112349192,sigmoid,27,29,233.625695944,1,295,9.89932516825e-08,0.00168120670306,12507.6138035,adam,zscore,ok,51,False,False,normal
3677,0.00399291279089,15673.8381644,0.18247399825,9396.22033033,12509.4894965,0.0897004590237,0.110354497586,0.00709091475804,-0.0403495083398,0.0211806328998,sigmoid,37,19,86.3983080387,1,270,1.25553366989e-08,0.00522019377889,12509.4894965,adam,minmax,ok,49,True,True,normal
3724,0.00386709471922,15648.8638456,0.18344260282,9448.33479492,12510.1827973,0.0900896261136,0.112171488265,-0.00349743106761,-0.0429651270951,0.013288913949,sigmoid,28,27,89.7990469933,1,270,1.31714784517e-08,0.00300062741461,12510.1827973,adam,minmax,ok,24,True,True,normal
7244,0.133541909546,15587.0955061,0.182949904367,9592.40360455,12510.9193624,0.0888457681371,0.113019289172,-0.00403374075868,-0.0350448818265,0.0149175105194,sigmoid,27,31,171.37391305,1,300,5.06380616673e-08,0.00198886643276,12510.9193624,rms,zscore,ok,51,False,True,normal
2814,0.137484458692,15846.6769748,0.185158717814,9193.46413365,12511.11632,0.0857136196337,0.112485590819,-0.00448701754748,-0.0339664330049,0.0162588836871,sigmoid,50,28,155.666272879,1,260,2.57134895211e-08,0.00251374413857,12511.11632,adam,zscore,ok,44,True,False,normal
3206,0.00435290414068,15347.5217035,0.174641736772,9634.25632043,12511.4473927,0.0903970405295,0.109854099997,0.00833109131778,-0.0303615924093,0.0123382876753,sigmoid,24,21,70.9629750252,1,235,3.15414367536e-08,0.00615110353951,12511.4473927,adam,minmax,ok,30,False,True,normal
10608,0.155772585619,15299.772959,0.183504836838,9798.76074393,12511.7131806,0.0934119278998,0.114679734659,0.00698193071089,-0.0268903847851,0.0232965353232,sigmoid,35,31,272.575064182,2,280,3.72551836658e-08,0.00151702393816,12511.7131806,adam,zscore,ok,49,False,True,normal
2773,0.0049180659793,15719.9475038,0.180220981234,9616.79499461,12512.0383159,0.0908191883389,0.109152977735,0.0118472028366,-0.039876914529,0.0269834809757,sigmoid,46,25,100.184016943,1,285,1.35735344125e-07,0.00165612694704,12512.0383159,adam,minmax,ok,35,True,True,normal
10644,0.133108186566,16266.6206732,0.186304721062,8856.34582283,12512.2378232,0.0827194230604,0.112545360966,-0.00113601356788,-0.0337687566574,0.0135165803857,sigmoid,29,31,105.966822147,1,290,8.43707470636e-08,0.00256083083649,12512.2378232,adam,zscore,ok,24,False,False,normal
2608,0.147793670889,15368.8209192,0.182751366439,9503.55307911,12513.0338235,0.0891791109856,0.112989469611,0.000185820969033,-0.035343724856,0.0153621796917,sigmoid,53,25,71.7955920696,1,220,4.19152229264e-08,0.00118670127415,12513.0338235,adam,zscore,ok,25,True,True,glorot_normal
3021,0.142569773331,15383.330326,0.181913269308,9175.05663718,12513.6405684,0.0865895619069,0.112831963068,0.000936968233206,-0.0358093156734,0.032437190976,sigmoid,31,30,133.183036089,2,240,1.02737372156e-08,0.00163334483747,12513.6405684,adam,zscore,ok,24,True,True,lecun_uniform
614,0.148510416025,15231.2881129,0.181932991686,9493.11527474,12513.9279484,0.089569002521,0.113282791514,0.0023802974328,-0.032871494198,0.0268405325199,sigmoid,47,29,149.708353043,1,150,1.62374920457e-08,0.00128409895065,12513.9279484,adam,zscore,ok,126,True,True,glorot_uniform
10753,0.133992204761,16019.5356349,0.185843838312,9078.25894461,12514.0088213,0.0853029942407,0.113674871549,9.41827705755e-06,-0.0316805585027,0.0120086312163,sigmoid,36,29,165.505594015,1,295,2.09192354282e-08,0.00269422300696,12514.0088213,adam,zscore,ok,62,False,False,normal
3446,0.00390895394958,15917.104137,0.180666380137,9105.94055403,12515.2156486,0.0845599061237,0.108995888977,-0.00261629544331,-0.0482453831846,0.0204747656953,sigmoid,33,25,134.882902145,1,255,3.4741303163e-08,0.0031022519356,12515.2156486,adam,minmax,ok,39,True,True,normal
1352,0.157955773856,15374.6042701,0.182487382694,9611.56500479,12515.2692809,0.0888590752671,0.112968735781,-0.00288234824742,-0.0320684122318,0.00391455243281,sigmoid,35,31,106.237176895,1,135,5.27155584433e-08,0.015775776057,12515.2692809,adam,zscore,ok,36,True,True,normal
10785,0.109627948468,14921.9460739,0.18056043369,8124.03252729,12515.5870742,0.0756434509215,0.1127785064,-0.0124939425635,-0.0336593508263,0.00816529403539,relu,35,28,148.98345089,1,285,1.74049869108e-08,0.00240065977849,12515.5870742,adam,zscore,ok,57,False,True,normal
3025,0.139313847008,15937.541434,0.1864586027,9176.53263966,12516.1033524,0.0852520042613,0.112360917639,-0.0054255958332,-0.0367672148521,0.0187631133659,sigmoid,30,31,128.264248848,1,250,1.13100168891e-08,0.00153151971141,12516.1033524,adam,zscore,ok,36,True,False,normal
3445,0.00391887221627,15649.3706051,0.178773005278,9530.00608846,12517.1374961,0.0899397786173,0.109718742463,-0.00155797884021,-0.046781669704,0.0168560535393,sigmoid,39,20,112.111720085,1,245,1.36045794301e-08,0.00213777630172,12517.1374961,adam,minmax,ok,53,True,True,normal
1347,0.140415538985,15379.9520312,0.185968855753,8914.32767476,12517.6769671,0.0858249000878,0.117007646686,0.00574831133805,-0.0208053428575,0.0524072855218,relu,79,37,169.283960819,1,225,9.25336011815e-08,0.00257250872518,12517.6769671,adam,zscore,ok,76,True,False,glorot_uniform
8969,0.135879614443,15757.8100933,0.181200944225,9126.95088446,12517.7656254,0.0836839342741,0.108779271552,-0.0121018315721,-0.0447745929255,0.019085217471,sigmoid,38,30,132.58216691,1,285,7.44809811095e-08,0.0014296095558,12517.7656254,adam,zscore,ok,39,False,True,zero
2134,0.129630589502,16326.3483643,0.187387134489,8572.02143507,12518.2511608,0.0814230420689,0.113771552303,-0.00389470144908,-0.0336791718428,0.0123319086924,sigmoid,37,31,182.241082191,1,235,2.07808732501e-08,0.00502686248381,12518.2511608,adam,zscore,ok,53,True,False,glorot_normal
1978,0.00355524262527,15808.968373,0.182115430051,8823.72854883,12518.9754765,0.082456457972,0.11019418918,-0.00879531427442,-0.050861354821,0.0172318668736,sigmoid,6,28,263.472786903,1,230,1.00713428118e-08,0.000607661185126,12518.9754765,adam,minmax,ok,38,True,True,glorot_normal
6905,0.146778517198,15795.0779564,0.185894646038,9455.43812286,12519.6784617,0.0877616901587,0.112342820689,0.00057353908086,-0.0344880423447,0.00955500010016,sigmoid,30,30,161.47755003,1,290,1.35655665926e-07,0.00116400369068,12519.6784617,adam,zscore,ok,56,False,False,normal
2447,0.126236899476,16337.0393676,0.189074041447,8699.71004044,12520.8365575,0.0815716099207,0.115094018492,0.000277518810526,-0.0287001392371,0.00215171840776,sigmoid,17,35,193.533011198,1,235,1.50049387997e-08,0.00409370187687,12520.8365575,adam,zscore,ok,50,True,False,normal
2929,0.160989360838,15330.3827366,0.18354357473,9944.44218005,12520.923237,0.0930723997667,0.113909364915,0.00380683813893,-0.0302358944635,0.0463164663673,sigmoid,43,28,92.246712923,1,260,1.04951478787e-07,0.000937920505703,12520.923237,adam,zscore,ok,30,True,False,normal
3684,0.00396619261265,15836.7129512,0.180282750645,9217.35840518,12521.0938334,0.0872051161267,0.11004719586,-0.00200810438177,-0.0463420731218,0.0152337853935,sigmoid,30,19,76.188683033,1,235,2.59260908455e-08,0.00264495637858,12521.0938334,adam,minmax,ok,37,True,True,normal
3121,0.150316465495,15739.6492113,0.184132187608,9670.17476259,12521.5862477,0.0897397371034,0.11309001199,0.00519608951034,-0.0301469840152,0.0259474320879,sigmoid,28,22,183.766021013,1,275,4.94568130955e-08,0.00214355435639,12521.5862477,adam,zscore,ok,49,True,False,normal
550,0.141696282353,15215.6740649,0.182124646589,9322.30448245,12522.7229901,0.0875706734603,0.114089176902,-0.0111114184353,-0.0348993554843,0.00447098452909,relu,41,31,46.7112190723,1,35,1.83860402159e-08,0.00804867012562,12522.7229901,adam,zscore,ok,64,True,True,glorot_uniform
5132,0.130185244741,15698.0522739,0.184388662281,8648.34192268,12522.7861227,0.0816225139379,0.113441256326,0.000868423436737,-0.0301499678825,0.0151767313538,sigmoid,26,28,218.463423967,1,270,5.22931527982e-08,0.00324563444266,12522.7861227,adam,zscore,ok,54,True,False,glorot_uniform
10170,0.147620793106,15527.0947654,0.18307697067,9294.30925897,12524.2975635,0.0873371422986,0.113056971482,-0.00423257928483,-0.0376197006603,0.0125898816525,sigmoid,37,29,250.400070906,2,300,6.79528465373e-08,0.00271934054363,12524.2975635,adam,zscore,ok,44,False,True,normal
1782,0.00397907159341,15696.4883772,0.179922771023,9169.95098401,12524.4752257,0.0861218532825,0.109580306792,-0.00602077577137,-0.0509262673265,0.0128722070242,sigmoid,52,30,201.773576975,1,230,3.63972292101e-08,0.00179829481439,12524.4752257,adam,minmax,ok,74,True,True,normal
7486,0.141891511112,15736.0064452,0.183420703711,9259.17549352,12524.5463775,0.0866469396712,0.11208969668,-0.00130701688055,-0.0338220010078,0.0125757562223,sigmoid,32,29,205.124968052,1,285,2.99300438917e-08,0.00179841265901,12524.5463775,adam,zscore,ok,49,False,False,normal
2373,0.157935924147,15246.3546676,0.18196406962,9704.65689234,12524.5581267,0.0916533244777,0.113659762046,0.00157429002013,-0.0328621793362,0.0600193216432,sigmoid,43,23,116.183974981,1,280,1.13257656898e-07,0.00088452000886,12524.5581267,adam,zscore,ok,24,True,True,glorot_normal
2245,0.126134172445,15600.0104832,0.178866840792,8725.35941258,12525.2347598,0.0808927392025,0.108711803655,-0.0133260414664,-0.0455474801847,0.0156190634446,sigmoid,42,31,121.302153111,1,245,4.89445010951e-08,0.00139100330989,12525.2347598,adam,zscore,ok,45,True,True,glorot_normal
6708,0.156558747456,15324.088894,0.182915870482,9841.57599645,12526.3390273,0.0921402623841,0.11329177378,0.00395976303233,-0.031966688953,0.00869219825271,sigmoid,32,30,173.016916037,1,300,9.66279557513e-08,0.000464698549436,12526.3390273,adam,zscore,ok,57,False,True,normal
3426,0.00385942556294,15721.8070417,0.177648203436,9048.99683494,12526.437019,0.0842943402611,0.107942925528,-0.00431587490941,-0.0470176183266,0.0174779590538,sigmoid,37,28,87.2302200794,1,240,3.2707098297e-08,0.00216861475611,12526.437019,adam,minmax,ok,35,True,True,normal
2025,0.111085984947,15597.2549206,0.184672763408,7580.54851688,12527.6513943,0.0733660066886,0.113476776963,-0.00500197861824,-0.0341529413715,0.0144039557476,tanh,28,34,277.945142984,1,230,6.41454815978e-08,0.00278082423157,12527.6513943,adam,zscore,ok,59,True,True,glorot_uniform
574,0.129188613104,15083.7658124,0.180474934597,8813.79023488,12528.3620433,0.082216535501,0.11163336433,-0.0118230771842,-0.035275655155,0.0060137139895,relu,52,33,63.6729650497,1,70,1.52983417173e-07,0.00405371217591,12528.3620433,adam,zscore,ok,67,True,True,normal
10282,0.147513464532,15696.4403051,0.183031870789,9357.88905344,12528.6215238,0.0880124237766,0.112155907253,-0.000297474477509,-0.0353217328395,0.0124127493401,sigmoid,34,29,302.794650793,2,290,2.40167382187e-08,0.00195691084783,12528.6215238,adam,zscore,ok,58,False,True,normal
1894,0.145826821344,15426.1358286,0.183012429926,9474.99167268,12529.3336248,0.0886611373176,0.11225890028,-0.00414568688868,-0.0376814435803,0.00498161943762,sigmoid,54,39,388.721395969,1,205,5.69795519351e-08,0.000838575108662,12529.3336248,adam,zscore,ok,148,True,True,normal
5053,0.139048133909,15482.0530662,0.18342340757,9203.99846828,12530.8863872,0.0864452787442,0.113402369441,-0.000892061921375,-0.0349438047789,0.00367349691687,sigmoid,45,23,96.8378949165,1,260,5.07256198e-08,0.00137057106042,12530.8863872,adam,zscore,ok,50,False,True,lecun_uniform
189,0.16838443019,15409.1369557,0.1829396384,9895.73611132,12532.2341997,0.0916728257894,0.11347218795,0.00530833317111,-0.0261553631379,0.00116039933255,sigmoid,26,37,143.284577847,1,65,7.47147558221e-07,0.0158938187596,12532.2341997,adam,zscore,ok,216,True,True,zero
1502,0.140345165945,15191.8705749,0.178934613598,9252.78764023,12535.0022248,0.0850340001908,0.110945288452,-0.0145604243217,-0.0393858444136,0.00879280064841,sigmoid,74,24,75.9675958157,1,115,1.34018110143e-08,0.012228860179,12535.0022248,adam,zscore,ok,42,False,True,zero
6605,0.155225529086,15355.6263861,0.18409885543,9890.7329661,12535.0860866,0.0925573721848,0.114023683969,0.00257245949818,-0.0320326827747,0.0117628877454,sigmoid,33,29,142.922316074,1,295,1.15408396392e-07,0.000747984150209,12535.0860866,adam,zscore,ok,48,False,False,normal
2464,0.112964588725,15582.6667159,0.185314630325,7883.57635261,12535.731969,0.0769943209909,0.115794109372,0.00574751054969,-0.0273826666831,0.00297017289385,tanh,31,23,156.210482121,1,280,5.74127578962e-08,0.0028954754295,12535.731969,adam,zscore,ok,36,True,True,lecun_uniform
8349,0.132253478758,15947.4068989,0.18071746558,8803.56437989,12535.9635513,0.0812136559904,0.109311670912,-0.0087252031215,-0.0444442031708,0.017141207746,tanh,36,28,160.729402065,1,290,6.44034607309e-08,0.00165556697567,12535.9635513,adam,zscore,ok,63,False,True,zero
2116,0.143429076797,15412.2396437,0.178624281832,8972.41344232,12536.4801166,0.084753772692,0.112146177367,-0.00395962157976,-0.0396355003844,0.0325826501372,sigmoid,27,30,541.632839918,2,270,5.43294109819e-08,0.00319340286985,12536.4801166,adam,zscore,ok,75,True,True,glorot_uniform
2168,0.158424780758,15408.2997181,0.183059931141,9822.01538288,12537.6717066,0.0918184387295,0.113484558182,0.00334429008715,-0.0305589226628,0.0154515418995,sigmoid,43,26,187.022999048,1,285,1.98977548899e-07,0.00117872155258,12537.6717066,adam,zscore,ok,83,False,False,normal
6776,0.149149961497,15599.5508809,0.183597207717,9435.32632863,12538.7019079,0.0889644500019,0.112406495373,-0.000506816689749,-0.0370195150609,0.0113677447404,sigmoid,29,30,278.612558126,2,295,4.80806365744e-08,0.00154234025398,12538.7019079,adam,zscore,ok,46,False,True,normal
6244,0.00524718543592,15307.2363695,0.175356607722,9552.19427045,12538.8864858,0.0919693920856,0.110838674381,0.00666775997272,-0.0381252905256,0.00715957997916,sigmoid,30,30,179.248940945,1,290,5.52551608476e-07,0.00182964009517,12538.8864858,adam,minmax,ok,65,True,True,normal
3504,0.00399324588091,15645.8197871,0.180159368902,9139.72904746,12539.012675,0.0855768378277,0.109429006272,-0.00209140756773,-0.045593189134,0.01113507191,sigmoid,24,28,119.42495203,1,255,5.77159750233e-08,0.00179084252312,12539.012675,adam,minmax,ok,46,False,True,normal
4851,0.141366926832,16013.0694104,0.18746981896,9325.51693548,12539.8121092,0.0864283520405,0.113217445912,-0.00298543940396,-0.0367121259475,0.00522696129633,sigmoid,37,27,132.79053998,1,265,3.46859710513e-08,0.0018846708078,12539.8121092,adam,zscore,ok,29,False,False,normal
1443,0.138853321897,15394.6138836,0.180113751444,9167.29749136,12539.9535854,0.0852934546317,0.110986817095,-0.0066592700989,-0.0384294232962,0.0134643449743,sigmoid,28,23,70.9760739803,1,120,5.28426165449e-08,0.00213515026044,12539.9535854,adam,zscore,ok,58,True,True,glorot_uniform
3565,0.00398814866255,15662.2460936,0.180369915653,10852.961626,12539.9770572,0.0992257710645,0.113420141323,0.0231165816774,-0.0256053573424,0.0133515901836,sigmoid,14,33,205.969275951,1,265,2.86071529124e-08,0.00147943318387,12539.9770572,adam,minmax,ok,54,True,True,normal
