,DropoutProp,activationFunction,batchSize,earlyStopping,epochSize,exec_time,hiddenLayers,hiddenNodes,indexID,l1Penalty,learningRate,noFillZero,optimizer,standardizationType,stationIDs,test_mape,test_rmse,timeWindow,train_mape,train_rmse,useHoliday,useWeekday,val_mape,val_rmse,weightInit
1426,0.001,relu,1,True,15,1407.13300109,2,80,1426,1e-06,0.0606666666667,True,adam,zscore,13,0.275219119686,26583.7309967,168,0.20494409466,23320.8649947,True,True,0.214746539158,27050.0076237,lecun_uniform
1421,0.001,relu,1,True,15,1329.64564204,2,80,1421,1e-06,0.049,True,adam,zscore,13,0.275219901238,26556.0489907,168,0.204981598924,23268.0079936,True,True,0.215342941282,27051.46952,lecun_uniform
663,0.001,relu,1,True,15,1082.32881093,2,80,663,0.00993333333333,0.001,True,adam,zscore,13,0.28657901533,26606.8541605,168,0.220494515526,23863.3795862,True,True,0.22636318662,27052.4610798,lecun_uniform
1425,0.001,relu,1,True,15,1133.71711016,2,80,1425,1e-06,0.0583333333333,True,adam,zscore,13,0.275150676987,26589.1778536,168,0.204874201935,23322.8949537,True,True,0.21473016457,27058.841954,lecun_uniform
924,0.858,relu,1,True,15,1168.99461603,2,80,924,1e-06,0.001,True,adam,zscore,13,0.275092070417,26630.1108016,168,0.204354033065,23291.4718134,True,True,0.214083928212,27078.5199133,lecun_uniform
916,0.8316,relu,1,True,15,1119.77067184,2,80,916,1e-06,0.001,True,adam,zscore,13,0.27052761248,26732.6270794,168,0.196868904939,23015.2835736,True,True,0.208651031033,27079.8625226,lecun_uniform
935,0.8943,relu,1,True,15,1019.93163395,2,80,935,1e-06,0.001,True,adam,zscore,13,0.275067163145,26610.5290103,168,0.204412418825,23275.3598057,True,True,0.214763703238,27081.7123012,lecun_uniform
904,0.792,relu,1,True,15,1139.76776695,2,80,904,1e-06,0.001,True,adam,zscore,13,0.2688862111,26698.2629981,168,0.19446291021,22853.7554092,True,True,0.207026994941,27086.4992129,lecun_uniform
1423,0.001,relu,1,True,15,1400.37512207,2,80,1423,1e-06,0.0536666666667,True,adam,zscore,13,0.274961774238,26606.0679367,168,0.204474635525,23286.4954468,True,True,0.215008090243,27099.5051435,lecun_uniform
1424,0.001,relu,1,True,15,1118.30666304,2,80,1424,1e-06,0.056,True,adam,zscore,13,0.274845701086,26629.2308754,168,0.204243487065,23295.2726531,True,True,0.214854261865,27121.6341183,lecun_uniform
921,0.8481,relu,1,True,15,1152.11775899,2,80,921,1e-06,0.001,True,adam,zscore,13,0.272374468911,26718.430646,168,0.199841633718,23136.0287723,True,True,0.211013439924,27137.9014996,lecun_uniform
920,0.8448,relu,1,True,15,1075.47076392,2,80,920,1e-06,0.001,True,adam,zscore,13,0.270131937556,26804.4995644,168,0.195750012384,22950.426543,True,True,0.208291373411,27175.2363691,lecun_uniform
1427,0.001,relu,1,True,15,1175.73614597,2,80,1427,1e-06,0.063,True,adam,zscore,13,0.274542117885,26691.6950203,168,0.203629880019,23319.5520063,True,True,0.214440597628,27180.8801141,lecun_uniform
1428,0.001,relu,1,True,15,1090.57020903,2,80,1428,1e-06,0.0653333333333,True,adam,zscore,13,0.27445391609,26710.3024606,168,0.203449360193,23326.9414428,True,True,0.214316940054,27198.3882056,lecun_uniform
1486,0.001,relu,1,True,15,1089.62753916,2,80,1486,1e-06,0.200666666667,True,adam,zscore,13,0.274340691159,26761.0757608,168,0.20297572135,23365.2331098,True,True,0.213434123168,27210.9803152,lecun_uniform
1429,0.001,relu,1,True,15,1187.48047209,2,80,1429,1e-06,0.0676666666667,True,adam,zscore,13,0.274371495697,26727.871365,168,0.20327963057,23333.978865,True,True,0.21419959942,27214.8497081,lecun_uniform
1485,0.001,relu,1,True,15,1603.19728589,2,80,1485,1e-06,0.198333333333,True,adam,zscore,13,0.274291030264,26769.1515239,168,0.202886796154,23367.6378576,True,True,0.213381480434,27219.201257,lecun_uniform
1484,0.001,relu,1,True,15,1060.58789515,2,80,1484,1e-06,0.196,True,adam,zscore,13,0.274242492062,26777.1497259,168,0.202799560203,23370.046892,True,True,0.213330165485,27227.35396,lecun_uniform
1430,0.001,relu,1,True,15,1044.00077105,2,80,1430,1e-06,0.07,True,adam,zscore,13,0.274294422696,26744.4434363,168,0.203120078092,23340.6682815,True,True,0.2140882309,27230.3090718,lecun_uniform
912,0.8184,relu,1,True,15,1298.38775897,2,80,912,1e-06,0.001,True,adam,zscore,13,0.270678830044,26869.5323524,168,0.19703768008,23110.2933923,True,True,0.208856866428,27233.9738092,lecun_uniform
1483,0.001,relu,1,True,15,1048.02544284,2,80,1483,1e-06,0.193666666667,True,adam,zscore,13,0.274195108082,26785.0595761,168,0.202714116284,23372.4555203,True,True,0.213280232826,27235.4282454,lecun_uniform
915,0.8283,relu,1,True,15,1071.55642104,2,80,915,1e-06,0.001,True,adam,zscore,13,0.271267800508,26854.6322102,168,0.198153267529,23174.9191852,True,True,0.209683780466,27239.5151463,lecun_uniform
953,0.9537,relu,1,True,15,1755.8280859,2,80,953,1e-06,0.001,True,adam,zscore,13,0.279319308864,26740.7629401,168,0.209145889697,23526.9585666,True,True,0.218290652481,27244.3126872,lecun_uniform
1431,0.001,relu,1,True,15,1117.06420898,2,80,1431,1e-06,0.0723333333333,True,adam,zscore,13,0.274222272065,26760.0590088,168,0.202970142738,23347.0152956,True,True,0.213982570498,27244.8091797,lecun_uniform
1481,0.001,relu,1,True,15,1278.46600485,2,80,1481,1e-06,0.189,True,adam,zscore,13,0.274103927936,26800.5703304,168,0.202548941401,23377.2518646,True,True,0.213184727495,27251.3002399,lecun_uniform
1432,0.001,relu,1,True,15,1396.15534997,2,80,1432,1e-06,0.0746666666667,True,adam,zscore,13,0.274154691239,26774.7571119,168,0.202829329423,23353.0268135,True,True,0.213882296365,27258.3914739,lecun_uniform
1480,0.001,relu,1,True,15,966.557443142,2,80,1480,1e-06,0.186666666667,True,adam,zscore,13,0.274060229839,26808.1483643,168,0.202469368292,23379.6292351,True,True,0.213139301763,27259.076378,lecun_uniform
1479,0.001,relu,1,True,15,1148.74036098,2,80,1479,1e-06,0.184333333333,True,adam,zscore,13,0.27401784074,26815.5925054,168,0.202391907311,23381.9855397,True,True,0.21309553681,27266.7311445,lecun_uniform
1433,0.001,relu,1,True,15,1409.89725518,2,80,1433,1e-06,0.077,True,adam,zscore,13,0.274091438173,26788.5749002,168,0.202697164607,23358.7104903,True,True,0.213787036792,27271.0953028,lecun_uniform
1478,0.001,relu,1,True,15,1074.94007611,2,80,1478,1e-06,0.182,True,adam,zscore,13,0.273976791553,26822.8905753,168,0.202316662789,23384.3150447,True,True,0.213053441093,27274.2530601,lecun_uniform
1477,0.001,relu,1,True,15,1477.84949613,2,80,1477,1e-06,0.179666666667,True,adam,zscore,13,0.273937093307,26830.0301444,168,0.202243716465,23386.6119464,True,True,0.213013063617,27281.6303568,lecun_uniform
1434,0.001,relu,1,True,15,1088.62355208,2,80,1434,1e-06,0.0793333333333,True,adam,zscore,13,0.27403224441,26801.5473145,168,0.202573206232,23364.0744807,True,True,0.213696602643,27282.9577506,lecun_uniform
1476,0.001,relu,1,True,15,1680.04977393,2,80,1476,1e-06,0.177333333333,True,adam,zscore,13,0.273898812434,26836.9987076,168,0.202173157815,23388.8702597,True,True,0.212974474811,27288.8512018,lecun_uniform
1435,0.001,relu,1,True,15,1297.27741599,2,80,1435,1e-06,0.0816666666667,True,adam,zscore,13,0.273976898403,26813.7071113,168,0.202456997761,23369.1270847,True,True,0.213610834567,27294.0135132,lecun_uniform
1475,0.001,relu,1,True,15,1153.55844498,2,80,1475,1e-06,0.175,True,adam,zscore,13,0.273861989135,26843.7834483,168,0.202105072351,23391.0838367,True,True,0.212937726987,27295.903468,lecun_uniform
1436,0.001,relu,1,True,15,1039.11258602,2,80,1436,1e-06,0.084,True,adam,zscore,13,0.273925219099,26825.0848922,168,0.20234819911,23373.8767025,True,True,0.213529517605,27304.2950842,lecun_uniform
1473,0.001,relu,1,True,15,1136.701442,2,80,1473,1e-06,0.170333333333,True,adam,zscore,13,0.273792795859,26856.7490951,168,0.201976739232,23395.3514219,True,True,0.212870086793,27309.4526167,lecun_uniform
1437,0.001,relu,1,True,15,1529.97609901,2,80,1437,1e-06,0.0863333333333,True,adam,zscore,13,0.273876988616,26835.7087833,168,0.202246548134,23378.3314829,True,True,0.213452458652,27313.8323691,lecun_uniform
1472,0.001,relu,1,True,15,1600.37058115,2,80,1472,1e-06,0.168,True,adam,zscore,13,0.273760507957,26862.9034912,168,0.201916685745,23397.392467,True,True,0.212839356201,27315.92435,lecun_uniform
1471,0.001,relu,1,True,15,1690.33299017,2,80,1471,1e-06,0.165666666667,True,adam,zscore,13,0.273729814315,26868.8209671,168,0.201859501062,23399.3628419,True,True,0.212810745765,27322.1771471,lecun_uniform
1438,0.001,relu,1,True,15,1029.07912397,2,80,1438,1e-06,0.0886666666667,True,adam,zscore,13,0.273832097822,26845.6049079,168,0.202151727019,23382.4994063,True,True,0.213379530105,27322.6531129,lecun_uniform
1470,0.001,relu,1,True,15,1153.93769097,2,80,1470,1e-06,0.163333333333,True,adam,zscore,13,0.273700741438,26874.4882805,168,0.201805247484,23401.2559424,True,True,0.212784292218,27328.1983809,lecun_uniform
1439,0.001,relu,1,True,15,1597.93712282,2,80,1439,1e-06,0.091,True,adam,zscore,13,0.273790360399,26854.7971865,168,0.202063493508,23386.3880759,True,True,0.213310558698,27330.7828237,lecun_uniform
1469,0.001,relu,1,True,15,1134.36298299,2,80,1469,1e-06,0.161,True,adam,zscore,13,0.273673308042,26879.8916213,168,0.201754012789,23403.0649196,True,True,0.212760061295,27333.9749315,lecun_uniform
1440,0.001,relu,1,True,15,1408.5037179,2,80,1440,1e-06,0.0933333333333,True,adam,zscore,13,0.273751676994,26863.307705,168,0.20198159369,23390.0048296,True,True,0.213245439098,27338.2450706,lecun_uniform
1467,0.001,relu,1,True,15,1638.269876,2,80,1467,1e-06,0.156333333333,True,adam,zscore,13,0.273623546946,26889.8521252,168,0.201660980211,23406.4033215,True,True,0.212718386878,27344.7421667,lecun_uniform
1441,0.001,relu,1,True,15,1054.43180799,2,80,1441,1e-06,0.0956666666667,True,adam,zscore,13,0.273715896004,26871.157009,168,0.20190580361,23393.3567019,True,True,0.213184088784,27345.0617581,lecun_uniform
1466,0.001,relu,1,True,15,1092.16512704,2,80,1466,1e-06,0.154,True,adam,zscore,13,0.27360127992,26894.3820755,168,0.201619373055,23407.9190703,True,True,0.212701037661,27349.706858,lecun_uniform
1442,0.001,relu,1,True,15,1150.06884694,2,80,1442,1e-06,0.098,True,adam,zscore,13,0.27368291997,26878.3639231,168,0.201835941961,23396.4503496,True,True,0.213126443167,27351.252991,lecun_uniform
1465,0.001,relu,1,True,15,1189.36912417,2,80,1465,1e-06,0.151666666667,True,adam,zscore,13,0.273580848113,26898.5938143,168,0.201581133203,23409.323472,True,True,0.212686168357,27354.3750463,lecun_uniform
1443,0.001,relu,1,True,15,1157.68233681,2,80,1443,1e-06,0.100333333333,True,adam,zscore,13,0.273652704694,26884.9456509,168,0.201771840633,23399.2920299,True,True,0.213072383306,27356.8371837,lecun_uniform
1464,0.001,relu,1,True,15,1061.3392961,2,80,1464,1e-06,0.149333333333,True,adam,zscore,13,0.273562274467,26902.4738007,168,0.201546369104,23410.6096413,True,True,0.212673822516,27358.7336862,lecun_uniform
1463,0.001,relu,1,True,15,1582.70598888,2,80,1463,1e-06,0.147,True,adam,zscore,13,0.273545585601,26906.0087045,168,0.201515183957,23411.7709063,True,True,0.212664044767,27362.7699983,lecun_uniform
1462,0.001,relu,1,True,15,1134.7182529,2,80,1462,1e-06,0.144666666667,True,adam,zscore,13,0.273530793148,26909.1853063,168,0.201487643299,23412.800597,True,True,0.212656864222,27366.4712112,lecun_uniform
1461,0.001,relu,1,True,15,1177.69518423,2,80,1461,1e-06,0.142333333333,True,adam,zscore,13,0.273517963831,26911.9905018,168,0.201463837469,23413.6920978,True,True,0.212652302426,27369.8246413,lecun_uniform
1460,0.001,relu,1,True,15,1068.15085387,2,80,1460,1e-06,0.14,True,adam,zscore,13,0.273507103951,26914.4114684,168,0.20144384867,23414.4390085,True,True,0.212650432994,27372.8178922,lecun_uniform
1412,0.001,relu,1,True,15,1310.10436201,2,80,1412,1e-06,0.028,True,adam,zscore,13,0.273638699716,26898.4376066,168,0.201702130696,23408.170242,True,True,0.213087044418,27374.3485456,lecun_uniform
1459,0.001,relu,1,True,15,1112.47823191,2,80,1459,1e-06,0.137666666667,True,adam,zscore,13,0.273498215238,26916.4353546,168,0.201427753364,23415.0348699,True,True,0.212651290959,27375.4383919,lecun_uniform
1458,0.001,relu,1,True,15,1342.21821308,2,80,1458,1e-06,0.135333333333,True,adam,zscore,13,0.273491328344,26918.0496009,168,0.201415628301,23415.473468,True,True,0.212654916734,27377.6739345,lecun_uniform
1449,0.001,relu,1,True,15,1716.99943089,2,80,1449,1e-06,0.114333333333,True,adam,zscore,13,0.273525322697,26912.1529463,168,0.20149995495,23411.3762298,True,True,0.212819611764,27378.4942339,lecun_uniform
1457,0.001,relu,1,True,15,1019.15511608,2,80,1457,1e-06,0.133,True,adam,zscore,13,0.273486484565,26919.2418537,168,0.201407566959,23415.7486725,True,True,0.212661343898,27379.5123461,lecun_uniform
1450,0.001,relu,1,True,15,1024.21742201,2,80,1450,1e-06,0.116666666667,True,adam,zscore,13,0.273512606132,26914.7650781,168,0.201472326802,23412.6133287,True,True,0.212789029695,27380.2609586,lecun_uniform
1456,0.001,relu,1,True,15,1166.12282801,2,80,1456,1e-06,0.130666666667,True,adam,zscore,13,0.273483699913,26919.9998659,168,0.201403667484,23415.8544867,True,True,0.212670628269,27380.9415735,lecun_uniform
1451,0.001,relu,1,True,15,1087.65968895,2,80,1451,1e-06,0.119,True,adam,zscore,13,0.273502216408,26916.8607003,168,0.201449488328,23413.6424482,True,True,0.212761620498,27381.535386,lecun_uniform
1455,0.001,relu,1,True,15,1414.23342395,2,80,1455,1e-06,0.128333333333,True,adam,zscore,13,0.273483040411,26920.3116707,168,0.201404011724,23415.7850725,True,True,0.21268283232,27381.949752,lecun_uniform
1452,0.001,relu,1,True,15,1211.24921393,2,80,1452,1e-06,0.121333333333,True,adam,zscore,13,0.273494093741,26918.4516336,168,0.201431335235,23414.4688736,True,True,0.212737341776,27382.3297123,lecun_uniform
1454,0.001,relu,1,True,15,1128.12444496,2,80,1454,1e-06,0.126,True,adam,zscore,13,0.273484528161,26920.1654399,168,0.201408674484,23415.5347345,True,True,0.212697974206,27382.5250509,lecun_uniform
1453,0.001,relu,1,True,15,1147.0336771,2,80,1453,1e-06,0.123666666667,True,adam,zscore,13,0.273488196814,26919.5492706,168,0.201417754741,23415.0978094,True,True,0.212716140402,27382.6556023,lecun_uniform
923,0.8547,relu,1,True,15,976.659503937,2,80,923,1e-06,0.001,True,adam,zscore,13,0.27271465013,26966.1056037,168,0.200096015229,23381.3690832,True,True,0.211342481434,27399.7154592,lecun_uniform
595,0.001,relu,1,True,15,1056.37000489,2,80,595,0.00766666666667,0.001,True,adam,zscore,13,0.288828910378,27024.4840149,168,0.222055368857,24271.3067425,True,True,0.227182932965,27423.1972246,lecun_uniform
962,0.9834,relu,1,True,15,1816.18291807,2,80,962,1e-06,0.001,True,adam,zscore,13,0.288869286908,26933.8513986,168,0.224421488634,24251.8180914,True,True,0.230174197882,27449.1701418,lecun_uniform
572,0.001,relu,1,True,15,1132.38227987,2,80,572,0.0069,0.001,True,adam,zscore,13,0.2881096042,27101.3624919,168,0.220635572986,24241.7460376,True,True,0.226480741197,27493.6595252,lecun_uniform
542,0.001,relu,1,True,15,1275.36429,2,80,542,0.0059,0.001,True,adam,zscore,13,0.289091148083,27104.2547564,168,0.222144672744,24305.4529634,True,True,0.227808601666,27509.253319,lecun_uniform
531,0.001,relu,1,True,15,1458.85812593,2,80,531,0.00553333333333,0.001,True,adam,zscore,13,0.290826550323,27139.679991,168,0.224512737941,24420.0567791,True,True,0.229804874942,27550.6769846,lecun_uniform
608,0.001,relu,1,True,15,1035.25015211,2,80,608,0.0081,0.001,True,adam,zscore,13,0.299863142285,27108.6434556,168,0.238182919119,24910.4096501,True,True,0.241636558986,27596.9344966,lecun_uniform
905,0.7953,relu,1,True,15,1568.40528202,2,80,905,1e-06,0.001,True,adam,zscore,13,0.270009683717,27251.3820605,168,0.194929254425,23341.4001752,True,True,0.207262822946,27609.3191024,lecun_uniform
559,0.001,relu,1,True,15,1222.7478621,2,80,559,0.00646666666667,0.001,True,adam,zscore,13,0.284826814637,27291.4705999,168,0.215444018063,24188.2529673,True,True,0.22235880701,27661.9901725,lecun_uniform
652,0.001,relu,1,True,15,1046.41027403,2,80,652,0.00956666666667,0.001,True,adam,zscore,13,0.283339823709,27307.4493496,168,0.213187495738,24137.7564379,True,True,0.220333383794,27665.4801955,lecun_uniform
587,0.001,relu,1,True,15,909.897985935,2,80,587,0.0074,0.001,True,adam,zscore,13,0.288691631834,27317.7320292,168,0.22066280396,24415.6133021,True,True,0.226508720962,27693.5325042,lecun_uniform
616,0.001,relu,1,True,15,1761.96918106,2,80,616,0.00836666666667,0.001,True,adam,zscore,13,0.292754247497,27289.8968274,168,0.227076580063,24632.1932175,True,True,0.232089276049,27707.2734915,lecun_uniform
614,0.001,relu,1,True,15,1054.66764307,2,80,614,0.0083,0.001,True,adam,zscore,13,0.282273346382,27441.5531347,168,0.211443172844,24158.87058,True,True,0.219217442821,27793.2580939,lecun_uniform
571,0.001,relu,1,True,15,992.387614012,2,80,571,0.00686666666667,0.001,True,adam,zscore,13,0.295359952847,27430.6362396,168,0.229673684987,24829.1892534,True,True,0.234180640442,27826.4350926,lecun_uniform
548,0.001,relu,1,True,15,1183.72094011,2,80,548,0.0061,0.001,True,adam,zscore,13,0.282924973494,27478.3217156,168,0.212195436594,24215.8087016,True,True,0.21985139174,27832.3908549,lecun_uniform
957,0.9669,relu,1,True,15,1091.89509702,2,80,957,1e-06,0.001,True,adam,zscore,13,0.306698736624,27610.4674863,168,0.244011410683,25482.2016759,True,True,0.24783540589,27946.1990455,lecun_uniform
1403,0.001,relu,1,True,15,1148.46727395,2,80,1403,1e-06,0.007,True,adam,zscore,13,0.302351789556,27469.3146873,168,0.241162113428,25289.6216062,True,True,0.244430219907,27979.636285,lecun_uniform
547,0.001,relu,1,True,15,1559.75604296,2,80,547,0.00606666666667,0.001,True,adam,zscore,13,0.295420981636,27563.6533355,168,0.230032658821,24965.6806845,True,True,0.23470220412,27979.7837006,lecun_uniform
505,0.001,relu,1,True,15,1153.30787301,2,80,505,0.00466666666667,0.001,True,adam,zscore,13,0.282785763595,27790.4015101,168,0.211005482592,24418.1017954,True,True,0.219096037201,28124.8478633,lecun_uniform
961,0.9801,relu,1,True,15,1027.50619006,2,80,961,1e-06,0.001,True,adam,zscore,13,0.301088364686,27637.4592573,168,0.239318773677,25302.4955389,True,True,0.243529965978,28189.3804317,lecun_uniform
661,0.001,relu,1,True,15,1339.44766903,2,80,661,0.00986666666667,0.001,True,adam,zscore,13,0.277030450433,27893.2753278,168,0.202674562168,24220.3725066,True,True,0.212414497622,28223.4195235,lecun_uniform
605,0.001,relu,1,True,15,1549.67535496,2,80,605,0.008,0.001,True,adam,zscore,13,0.276426808027,27875.9488123,168,0.201945254693,24161.6998281,True,True,0.212151811725,28223.6596821,lecun_uniform
963,0.9867,relu,1,True,15,1364.55406713,2,80,963,1e-06,0.001,True,adam,zscore,13,0.308877156159,27676.2837052,168,0.250898673372,25711.0718755,True,True,0.253202646288,28242.4287469,lecun_uniform
1402,0.001,relu,1,True,15,916.300611973,2,80,1402,1e-06,0.00466666666667,True,adam,zscore,13,0.282867851727,28050.3764048,168,0.208948028659,24509.8925755,True,True,0.216617559571,28287.3578095,lecun_uniform
567,0.001,relu,1,True,15,1099.01067901,2,80,567,0.00673333333333,0.001,True,adam,zscore,13,0.284532018586,27974.2119716,168,0.212935463248,24652.4201944,True,True,0.220736384396,28311.9585526,lecun_uniform
486,0.001,relu,1,True,15,1059.95302606,2,80,486,0.00403333333333,0.001,True,adam,zscore,13,0.281441131507,27988.0561107,168,0.208378302878,24469.7305204,True,True,0.217254417001,28313.479988,lecun_uniform
537,0.001,relu,1,True,15,1119.42179298,2,80,537,0.00573333333333,0.001,True,adam,zscore,13,0.286989451732,27964.2779332,168,0.216132543828,24723.7675426,True,True,0.223559908338,28314.0281175,lecun_uniform
472,0.001,relu,1,True,15,1398.50309205,2,80,472,0.00356666666667,0.001,True,adam,zscore,13,0.28101945484,28076.8897788,168,0.20764424229,24510.5431202,True,True,0.216832327121,28400.0658228,lecun_uniform
512,0.001,relu,1,True,15,1025.88905311,2,80,512,0.0049,0.001,True,adam,zscore,13,0.280999891077,28257.0752444,168,0.206780701424,24618.7656818,True,True,0.215999424331,28550.6608083,lecun_uniform
379,0.001,relu,1,True,15,1061.77748704,2,80,379,0.000466666666667,0.001,True,adam,zscore,13,0.281210431435,28396.6553444,168,0.205235158471,24750.0614209,True,True,0.214539817721,28666.2046367,lecun_uniform
3,0.001,relu,1,True,15,1268.92528796,2,80,3,1e-06,0.001,True,sgd,zscore,13,0.314328560444,28290.7366083,168,0.256240993402,26440.0894113,True,True,0.258282606422,28815.2102478,lecun_uniform
452,0.001,relu,1,True,15,1354.66629004,2,80,452,0.0029,0.001,True,adam,zscore,13,0.282876076019,28690.537831,168,0.207325158827,25030.9599274,True,True,0.216259484273,28925.9069548,lecun_uniform
648,0.001,relu,1,True,15,1037.05114412,2,80,648,0.00943333333333,0.001,True,adam,zscore,13,0.274501728886,28621.4622439,168,0.196652260693,24583.8594894,True,True,0.209003611202,28946.7391431,lecun_uniform
388,0.001,relu,1,True,15,1774.15204,2,80,388,0.000766666666667,0.001,True,adam,zscore,13,0.282122574607,28723.0888297,168,0.205112897418,24996.9969861,True,True,0.214859197385,28985.5736324,lecun_uniform
400,0.001,relu,1,True,15,1383.1512599,2,80,400,0.00116666666667,0.001,True,adam,zscore,13,0.283660733985,29011.9328482,168,0.205975000845,25204.6939104,True,True,0.216305241529,29293.4699273,lecun_uniform
408,0.001,relu,1,True,15,1186.22391701,2,80,408,0.00143333333333,0.001,True,adam,zscore,13,0.283935777034,30388.5429711,168,0.201066252381,26153.4944557,True,True,0.215047826652,30642.7026916,lecun_uniform
424,0.001,relu,1,True,15,1185.98326492,2,80,424,0.00196666666667,0.001,True,adam,zscore,13,0.288264432623,31296.9317042,168,0.204070345336,26923.3173113,True,True,0.219229156969,31510.0997563,lecun_uniform
361,0.001,relu,1,True,15,1048.55960798,2,80,361,1e-06,0.001,True,adam,zscore,13,0.310038047389,32824.3613865,168,0.244038794327,29004.8226519,True,True,0.265900840031,33230.5002568,one
610,0.001,relu,1,True,15,1033.26171088,2,80,610,0.00816666666667,0.001,True,adam,zscore,13,0.376730387617,40412.7180718,168,0.347202478592,43767.6752484,True,True,0.31132884488,39289.8774691,lecun_uniform
549,0.001,relu,1,True,15,1189.92744398,2,80,549,0.00613333333333,0.001,True,adam,zscore,13,0.403982616791,44233.6436322,168,0.402807112792,52687.8461848,True,True,0.333063180988,43174.9399958,lecun_uniform
621,0.001,relu,1,True,15,1698.33101392,2,80,621,0.00853333333333,0.001,True,adam,zscore,13,0.499952408543,49538.8639382,168,0.537036878994,56820.1165323,True,True,0.435777246272,48727.8946472,lecun_uniform
6,0.001,relu,1,True,15,1239.2194469,2,80,6,1e-06,0.001,True,adadelta,zscore,13,0.589535067684,68205.2103342,168,0.581689480784,72140.5250205,True,True,0.561534658465,71283.5945905,lecun_uniform
1410,0.001,relu,1,True,15,1406.87940383,2,80,1410,1e-06,0.0233333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1444,0.001,relu,1,True,15,1160.7167809,2,80,1444,1e-06,0.102666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1445,0.001,relu,1,True,15,1632.55787897,2,80,1445,1e-06,0.105,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1468,0.001,relu,1,True,15,1600.29263115,2,80,1468,1e-06,0.158666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1474,0.001,relu,1,True,15,1175.41141009,2,80,1474,1e-06,0.172666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1482,0.001,relu,1,True,15,1069.06637192,2,80,1482,1e-06,0.191333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1487,0.001,relu,1,True,15,1338.27773619,2,80,1487,1e-06,0.203,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1488,0.001,relu,1,True,15,1340.250458,2,80,1488,1e-06,0.205333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1489,0.001,relu,1,True,15,1141.06405997,2,80,1489,1e-06,0.207666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1490,0.001,relu,1,True,15,1347.30185199,2,80,1490,1e-06,0.21,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1491,0.001,relu,1,True,15,807.97680521,2,80,1491,1e-06,0.212333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1492,0.001,relu,1,True,15,1129.5807929,2,80,1492,1e-06,0.214666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1493,0.001,relu,1,True,15,1160.94601083,2,80,1493,1e-06,0.217,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1494,0.001,relu,1,True,15,1374.23042798,2,80,1494,1e-06,0.219333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1495,0.001,relu,1,True,15,1047.66115999,2,80,1495,1e-06,0.221666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1496,0.001,relu,1,True,15,1056.36259794,2,80,1496,1e-06,0.224,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1497,0.001,relu,1,True,15,1126.33983803,2,80,1497,1e-06,0.226333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1498,0.001,relu,1,True,15,1062.68154502,2,80,1498,1e-06,0.228666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1499,0.001,relu,1,True,15,1117.05667686,2,80,1499,1e-06,0.231,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1500,0.001,relu,1,True,15,1414.67614698,2,80,1500,1e-06,0.233333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1501,0.001,relu,1,True,15,1615.5824039,2,80,1501,1e-06,0.235666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1502,0.001,relu,1,True,15,1138.19132996,2,80,1502,1e-06,0.238,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1503,0.001,relu,1,True,15,1297.55195904,2,80,1503,1e-06,0.240333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1504,0.001,relu,1,True,15,1331.08495212,2,80,1504,1e-06,0.242666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1505,0.001,relu,1,True,15,1066.9016912,2,80,1505,1e-06,0.245,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1506,0.001,relu,1,True,15,1228.78692293,2,80,1506,1e-06,0.247333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1507,0.001,relu,1,True,15,1103.12130809,2,80,1507,1e-06,0.249666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1508,0.001,relu,1,True,15,1054.39057708,2,80,1508,1e-06,0.252,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1509,0.001,relu,1,True,15,1037.9338932,2,80,1509,1e-06,0.254333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
